,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
81,82,0.050608,682.7176730951628,820.9440404679102,0.2916582232124726,0.22544531128414505,-1.3319445465832,0.9112935059634514,254.0,254.0,254.0,183.19032564021498,183.19032564021498,183.19032564021498,0.0,0.0,0.0
82,83,0.045536,641.3092059030217,913.0007027406887,0.29710491317295484,0.2030289766145399,0.9609239133094484,0.8623229432149743,254.0,254.0,254.0,172.61103302881236,172.61103302881236,172.61103302881236,0.0,0.0,0.0
83,84,0.108704,565.700323815131,917.0677068001178,0.391496090095412,0.370187156746096,0.4730692749625323,1.3465382386916236,254.0,254.0,254.0,179.90535766853105,179.90535766853105,179.90535766853105,0.0,0.0,0.0
84,85,0.033344,82.0263915547025,835.8051823416507,0.21370017254979498,0.19976932977602138,-1.310870701600747,0.6818721497261419,254.0,254.0,254.0,177.9352207293666,177.9352207293666,177.9352207293666,0.0,0.0,0.0
85,86,0.066928,569.7069089170452,216.8969639015061,0.3277915081165933,0.2634932059766793,-0.25500750150118273,1.0234600282048218,254.0,254.0,254.0,172.51207267511356,172.51207267511356,172.51207267511356,0.0,0.0,0.0
86,87,0.16096,712.2915506958251,51.578230616302186,0.548291910503074,0.3900157289082286,-0.2825379052323587,1.6824692629208111,253.0,253.0,253.0,167.25536779324057,167.25536779324057,167.25536779324057,0.0,0.0,0.0
87,88,0.053439999999999994,607.7961077844311,24.148802395209582,0.3284871097407053,0.2277748733550525,-0.4023972582771563,1.072097546470558,254.0,254.0,254.0,174.59251497005988,174.59251497005988,174.59251497005988,0.0,0.0,0.0
88,89,0.02456,553.1602605863192,15.760912052117265,0.21292225880903737,0.1590054269525371,0.32612730145083363,0.6596467529817257,254.0,254.0,254.0,156.05798045602606,156.05798045602606,156.05798045602606,0.0,0.0,0.0
89,90,0.039504,373.16848926690966,89.2940461725395,0.2455127927495053,0.21181693713824196,-0.06882902730517942,0.8312935059634513,254.0,254.0,254.0,173.03928716079383,173.03928716079383,173.03928716079383,0.0,0.0,0.0
90,91,0.029088,436.2161716171617,86.40869086908691,0.19924515416354568,0.18844717074639047,-0.8255921182699834,0.6523818177180198,254.0,254.0,254.0,168.56930693069307,168.56930693069307,168.56930693069307,0.0,0.0,0.0
91,92,0.039376,22.16497358797237,1053.4888256806175,0.25902146965795,0.1987481412735996,-1.3383892060664704,0.7963818177180199,254.0,254.0,254.0,167.62982527427874,167.62982527427874,167.62982527427874,0.0,0.0,0.0
92,93,0.054688,736.7440023405501,982.7486834406085,0.2861171351392543,0.24555932361161203,1.1002789092521967,0.8888326112068523,254.0,254.0,254.0,182.17992978349912,182.17992978349912,182.17992978349912,0.0,0.0,0.0
93,94,0.051519999999999996,896.7658385093167,1165.1776397515528,0.3264144067407413,0.2357244562085124,-1.2933839444370034,1.0162640687119284,254.0,254.0,254.0,180.03509316770186,180.03509316770186,180.03509316770186,0.0,0.0,0.0
94,95,0.058207999999999996,875.4463991203958,815.542330951072,0.4245910083603347,0.18570728775937012,-0.17402509211781844,1.0796955262170047,254.0,254.0,254.0,175.24436503573392,175.24436503573392,175.24436503573392,0.0,0.0,0.0
95,96,0.101328,785.3412284857097,763.7194062845413,0.42472075868523274,0.3318310475102466,0.3794383441798797,1.5314398256692885,254.0,254.0,254.0,184.8886783514922,184.8886783514922,184.8886783514922,0.0,0.0,0.0
96,97,0.08275199999999999,635.1664733178654,538.9141531322506,0.342768142323904,0.31469716106598833,0.5922964360202199,1.1500874452027916,254.0,254.0,254.0,192.9922660479505,192.9922660479505,192.9922660479505,0.0,0.0,0.0
97,98,0.2892,196.59059474412172,84.61831258644537,0.6499262559339493,0.5767393068670302,-0.08996212094738595,2.2168611819065984,254.0,254.0,254.0,173.0913969571231,173.0913969571231,173.0913969571231,0.0,0.0,0.0
